Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130430.1	227480	228532	1	minus	agmatinase	speB		protein-coding			WP_166942469.1	agmatinase	350	QYR01_RS00925
NZ_CP130430.1	228745	229644	1	plus	LysR family transcriptional regulator			protein-coding			WP_151612506.1	LysR family transcriptional regulator	299	QYR01_RS00930
NZ_CP130430.1	229782	230699	1	minus	LysR substrate-binding domain-containing protein			protein-coding			WP_151612508.1	LysR substrate-binding domain-containing protein	305	QYR01_RS00935
NZ_CP130430.1	230806	232215	1	plus	argininosuccinate lyase	argH		protein-coding			WP_151612510.1	argininosuccinate lyase	469	QYR01_RS00940
NZ_CP130430.1	232319	233170	1	plus	ABC transporter substrate-binding protein			protein-coding			WP_151612512.1	ABC transporter substrate-binding protein	283	QYR01_RS00945
NZ_CP130430.1	233173	234213	1	plus	NAD(P)H-quinone oxidoreductase			protein-coding			WP_235920951.1	NAD(P)H-quinone oxidoreductase	346	QYR01_RS00950
NZ_CP130430.1	234220	235065	1	plus	amino acid ABC transporter permease			protein-coding			WP_140019261.1	amino acid ABC transporter permease	281	QYR01_RS00955
NZ_CP130430.1	235080	235895	1	plus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_166942472.1	amino acid ABC transporter ATP-binding protein	271	QYR01_RS00960
NZ_CP130430.1	235926	236762	1	plus	ABC transporter substrate-binding protein			protein-coding			WP_113464104.1	ABC transporter substrate-binding protein	278	QYR01_RS00965
NZ_CP130430.1	236875	237762	1	plus	polysaccharide deacetylase family protein			protein-coding			WP_226622747.1	polysaccharide deacetylase family protein	295	QYR01_RS00970
NZ_CP130430.1	237759	238643	1	plus	polysaccharide deacetylase family protein			protein-coding			WP_151612517.1	polysaccharide deacetylase family protein	294	QYR01_RS00975
NZ_CP130430.1	238636	240018	1	plus	MmgE/PrpD family protein			protein-coding			WP_302701212.1	MmgE/PrpD family protein	460	QYR01_RS00980
NZ_CP130430.1	240057	241241	1	plus	PLP-dependent aminotransferase family protein			protein-coding			WP_036596251.1	PLP-dependent aminotransferase family protein	394	QYR01_RS00985
NZ_CP130430.1	241350	242240	1	plus	DMT family transporter			protein-coding			WP_029928471.1	DMT family transporter	296	QYR01_RS00990
NZ_CP130430.1	242771	243481	1	plus	isochorismatase family protein			protein-coding			WP_302701213.1	isochorismatase family protein	236	QYR01_RS00995
NZ_CP130430.1	243562	244218	1	minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_302701214.1	TetR/AcrR family transcriptional regulator	218	QYR01_RS01000
NZ_CP130430.1	244456	245688	1	plus	metal-dependent hydrolase family protein			protein-coding			WP_302701642.1	metal-dependent hydrolase family protein	410	QYR01_RS01005
NZ_CP130430.1	245694	246518	1	plus	ABC transporter permease			protein-coding			WP_302701215.1	ABC transporter permease	274	QYR01_RS01010
NZ_CP130430.1	246518	247573	1	plus	ABC transporter ATP-binding protein			protein-coding			WP_302701216.1	ABC transporter ATP-binding protein	351	QYR01_RS01015
NZ_CP130430.1	247640	248674	1	plus	ABC transporter substrate-binding protein			protein-coding			WP_302701218.1	ABC transporter substrate-binding protein	344	QYR01_RS01020
NZ_CP130430.1	248740	249582	1	plus	ABC transporter permease			protein-coding			WP_302701219.1	ABC transporter permease	280	QYR01_RS01025
NZ_CP130430.1	249952	250329	1	minus	type II toxin-antitoxin system VapC family toxin			protein-coding			WP_010660356.1	type II toxin-antitoxin system VapC family toxin	125	QYR01_RS01030
NZ_CP130430.1	250326	250526	1	minus	type II toxin-antitoxin system VapB family antitoxin			protein-coding			WP_010660355.1	type II toxin-antitoxin system VapB family antitoxin	66	QYR01_RS01035
NZ_CP130430.1	250737	253271	1	minus	HWE histidine kinase domain-containing protein			protein-coding			WP_010660341.1	HWE histidine kinase domain-containing protein	844	QYR01_RS01040
NZ_CP130430.1	253534	254262	1	plus	Crp/Fnr family transcriptional regulator			protein-coding			WP_010660340.1	Crp/Fnr family transcriptional regulator	242	QYR01_RS01045
NZ_CP130430.1	254313	254906	1	plus	biliverdin-producing heme oxygenase			protein-coding			WP_010660339.1	biliverdin-producing heme oxygenase	197	QYR01_RS01050
NZ_CP130430.1	255208	255747	1	plus	sigma-70 family RNA polymerase sigma factor			protein-coding			WP_010660338.1	sigma-70 family RNA polymerase sigma factor	179	QYR01_RS01055
NZ_CP130430.1	255747	256406	1	plus	ChrR family anti-sigma-E factor			protein-coding			WP_302701224.1	ChrR family anti-sigma-E factor	219	QYR01_RS01060
NZ_CP130430.1	256438	256890	1	minus	TspO/MBR family protein			protein-coding			WP_010660336.1	TspO/MBR family protein	150	QYR01_RS01065
NZ_CP130430.1	256905	257309	1	minus	DUF2177 family protein			protein-coding			WP_010660335.1	DUF2177 family protein	134	QYR01_RS01070
NZ_CP130430.1	257323	257691	1	minus	DUF2147 domain-containing protein			protein-coding			WP_029928465.1	DUF2147 domain-containing protein	122	QYR01_RS01075
NZ_CP130430.1	257724	258956	1	minus	SAM-dependent methyltransferase			protein-coding			WP_029928463.1	SAM-dependent methyltransferase	410	QYR01_RS01080
NZ_CP130430.1	258953	259762	1	minus	DUF1365 domain-containing protein			protein-coding			WP_029928460.1	DUF1365 domain-containing protein	269	QYR01_RS01085
NZ_CP130430.1	259759	261114	1	minus	NAD(P)/FAD-dependent oxidoreductase			protein-coding			WP_302701229.1	NAD(P)/FAD-dependent oxidoreductase	451	QYR01_RS01090
NZ_CP130430.1	261299	262102	1	plus	DUF1295 domain-containing protein			protein-coding			WP_302701231.1	DUF1295 domain-containing protein	267	QYR01_RS01095
NZ_CP130430.1	262164	262277	1	plus	deoxyribodipyrimidine photo-lyase			protein-coding			WP_235819964.1	deoxyribodipyrimidine photo-lyase	37	QYR01_RS01100
NZ_CP130430.1	262839	263525	1	plus	IS6 family transposase			protein-coding			WP_029928819.1	IS6 family transposase	228	QYR01_RS01105
NZ_CP130430.1	263580	263771	1	plus	uncharacterized gene			pseudogene						QYR01_RS01110
NZ_CP130430.1	263843	264955	1	minus	Fic family protein			protein-coding			WP_029928456.1	Fic family protein	370	QYR01_RS01115
NZ_CP130430.1	265285	266043	1	minus	class I SAM-dependent methyltransferase			protein-coding			WP_302701233.1	class I SAM-dependent methyltransferase	252	QYR01_RS01120
NZ_CP130430.1	266420	266947	1	plus	DNA topology modulation protein FlaR			protein-coding			WP_302701643.1	DNA topology modulation protein FlaR	175	QYR01_RS01125
NZ_CP130430.1	267605	268240	1	plus	hypothetical protein			protein-coding			WP_302701234.1	hypothetical protein	211	QYR01_RS01130
NZ_CP130430.1	268437	268802	1	minus	nuclear transport factor 2 family protein			protein-coding			WP_151576616.1	nuclear transport factor 2 family protein	121	QYR01_RS01135
NZ_CP130430.1	268930	269307	1	minus	nuclear transport factor 2 family protein			protein-coding			WP_010660320.1	nuclear transport factor 2 family protein	125	QYR01_RS01140
NZ_CP130430.1	269633	270439	1	minus	AraC family transcriptional regulator			protein-coding			WP_151576617.1	AraC family transcriptional regulator	268	QYR01_RS01145
NZ_CP130430.1	270840	272882	1	plus	FUSC family protein			protein-coding			WP_151576618.1	FUSC family protein	680	QYR01_RS01150
NZ_CP130430.1	272879	273088	1	plus	DUF1656 domain-containing protein			protein-coding			WP_010660317.1	DUF1656 domain-containing protein	69	QYR01_RS01155
NZ_CP130430.1	273085	273963	1	plus	efflux RND transporter periplasmic adaptor subunit			protein-coding			WP_010660316.1	efflux RND transporter periplasmic adaptor subunit	292	QYR01_RS01160
NZ_CP130430.1	274256	275482	1	minus	chromate efflux transporter	chrA		protein-coding			WP_010660315.1	chromate efflux transporter	408	QYR01_RS01165
NZ_CP130430.1	275538	275843	1	minus	PadR family transcriptional regulator			protein-coding			WP_010660314.1	PadR family transcriptional regulator	101	QYR01_RS01170
NZ_CP130430.1	276130	277317	1	minus	arsenite efflux MFS transporter ArsK	arsK		protein-coding			WP_194531744.1	arsenite efflux MFS transporter ArsK	395	QYR01_RS01175
NZ_CP130430.1	277314	278039	1	minus	arsenical resistance protein ArsH	arsH		protein-coding			WP_094515232.1	arsenical resistance protein ArsH	241	QYR01_RS01180
NZ_CP130430.1	278020	278433	1	minus	arsenate reductase (glutaredoxin)	arsC		protein-coding			WP_151616521.1	arsenate reductase (glutaredoxin)	137	QYR01_RS01185
NZ_CP130430.1	278433	279491	1	minus	ACR3 family arsenite efflux transporter	arsB		protein-coding			WP_194531743.1	ACR3 family arsenite efflux transporter	352	QYR01_RS01190
NZ_CP130430.1	279491	280018	1	minus	arsenate reductase ArsC			protein-coding			WP_010660309.1	arsenate reductase ArsC	175	QYR01_RS01195
NZ_CP130430.1	280062	280415	1	minus	ArsR/SmtB family transcription factor			protein-coding			WP_094515235.1	ArsR/SmtB family transcription factor	117	QYR01_RS01200
NZ_CP130430.1	280512	280796	1	plus	universal stress protein			protein-coding			WP_151612547.1	universal stress protein	94	QYR01_RS01205
NZ_CP130430.1	280820	282385	1	minus	AAA family ATPase			protein-coding			WP_437178262.1	AAA family ATPase	521	QYR01_RS01210
NZ_CP130430.1	283183	283707	1	plus	Hsp20/alpha crystallin family protein			protein-coding			WP_151576625.1	Hsp20/alpha crystallin family protein	174	QYR01_RS01215
NZ_CP130430.1	283786	284214	1	plus	DUF2267 domain-containing protein			protein-coding			WP_302701245.1	DUF2267 domain-containing protein	142	QYR01_RS01220
NZ_CP130430.1	284219	284896	1	plus	phosphoribosyltransferase			protein-coding			WP_151576626.1	phosphoribosyltransferase	225	QYR01_RS01225
NZ_CP130430.1	284917	285126	1	plus	uncharacterized gene			pseudogene						QYR01_RS01230
NZ_CP130430.1	285541	286191	1	plus	BON domain-containing protein			protein-coding			WP_151576627.1	BON domain-containing protein	216	QYR01_RS01235
NZ_CP130430.1	286287	287270	1	plus	zinc-dependent alcohol dehydrogenase family protein			protein-coding			WP_094515242.1	zinc-dependent alcohol dehydrogenase family protein	327	QYR01_RS01240
NZ_CP130430.1	287549	287794	1	minus	NAD(P)H-dependent oxidoreductase			protein-coding			WP_255411959.1	NAD(P)H-dependent oxidoreductase	81	QYR01_RS01245
NZ_CP130430.1	288152	290728	1	minus	magnesium-translocating P-type ATPase	mgtA		protein-coding			WP_302701247.1	magnesium-translocating P-type ATPase	858	QYR01_RS01250
NZ_CP130430.1	290813	291235	1	minus	universal stress protein			protein-coding			WP_235907489.1	universal stress protein	140	QYR01_RS01255
NZ_CP130430.1	291706	292656	1	minus	carbamate kinase	arcC		protein-coding			WP_094515246.1	carbamate kinase	316	QYR01_RS01260
NZ_CP130430.1	292658	293659	1	minus	ornithine carbamoyltransferase	argF		protein-coding			WP_151576629.1	ornithine carbamoyltransferase	333	QYR01_RS01265
NZ_CP130430.1	293677	294894	1	minus	arginine deiminase			protein-coding			WP_151895757.1	arginine deiminase	405	QYR01_RS01270
NZ_CP130430.1	294926	296395	1	minus	arginine-ornithine antiporter	arcD		protein-coding			WP_094515249.1	arginine-ornithine antiporter	489	QYR01_RS01275
NZ_CP130430.1	296500	297030	1	minus	flavin reductase family protein			protein-coding			WP_302701250.1	flavin reductase family protein	176	QYR01_RS01280
NZ_CP130430.1	297289	297429	1	plus	alcohol dehydrogenase catalytic domain-containing protein			protein-coding			WP_302701251.1	alcohol dehydrogenase catalytic domain-containing protein	46	QYR01_RS01285
NZ_CP130430.1	297479	297661	1	plus	hypothetical protein			protein-coding			WP_302701252.1	hypothetical protein	60	QYR01_RS01290
NZ_CP130430.1	297667	299007	1	minus	trypsin-like peptidase domain-containing protein			protein-coding			WP_302701253.1	trypsin-like peptidase domain-containing protein	446	QYR01_RS01295
NZ_CP130430.1	299920	300306	1	minus	hypothetical protein			protein-coding			WP_151576633.1	hypothetical protein	128	QYR01_RS01300
NZ_CP130430.1	300510	300830	1	minus	hypothetical protein			protein-coding			WP_302701254.1	hypothetical protein	106	QYR01_RS01305
NZ_CP130430.1	301234	301683	1	minus	pyridoxamine 5'-phosphate oxidase family protein			protein-coding			WP_094515276.1	pyridoxamine 5'-phosphate oxidase family protein	149	QYR01_RS01310
NZ_CP130430.1	301998	302522	1	plus	Hsp20/alpha crystallin family protein			protein-coding			WP_302701256.1	Hsp20/alpha crystallin family protein	174	QYR01_RS01315
NZ_CP130430.1	302586	303014	1	plus	DUF2267 domain-containing protein			protein-coding			WP_302701258.1	DUF2267 domain-containing protein	142	QYR01_RS01320
NZ_CP130430.1	303384	303827	1	plus	host attachment protein			protein-coding			WP_194531728.1	host attachment protein	147	QYR01_RS01325
NZ_CP130430.1	304190	306829	1	minus	erythromycin esterase family protein			protein-coding			WP_302701260.1	erythromycin esterase family protein	879	QYR01_RS01330
NZ_CP130430.1	306807	307079	1	minus	hypothetical protein			protein-coding			WP_302701261.1	hypothetical protein	90	QYR01_RS01335
NZ_CP130430.1	307201	308712	1	plus	PAS domain-containing sensor histidine kinase			protein-coding			WP_302701263.1	PAS domain-containing sensor histidine kinase	503	QYR01_RS01340
NZ_CP130430.1	308699	309328	1	plus	response regulator FixJ	fixJ		protein-coding			WP_151612571.1	response regulator FixJ	209	QYR01_RS01345
NZ_CP130430.1	309434	309799	1	plus	hypothetical protein			protein-coding			WP_151612573.1	hypothetical protein	121	QYR01_RS01350
NZ_CP130430.1	309878	310534	1	plus	helix-turn-helix domain-containing protein			protein-coding			WP_151612575.1	helix-turn-helix domain-containing protein	218	QYR01_RS01355
NZ_CP130430.1	310759	311583	1	minus	universal stress protein			protein-coding			WP_151612577.1	universal stress protein	274	QYR01_RS01360
NZ_CP130430.1	312244	313275	1	plus	uncharacterized gene			pseudogene						QYR01_RS01365
NZ_CP130430.1	313516	313857	1	plus	GNAT family N-acetyltransferase			protein-coding			WP_235822948.1	GNAT family N-acetyltransferase	113	QYR01_RS01370
NZ_CP130430.1	313916	315178	1	minus	MgtC/SapB family protein			protein-coding			WP_302701265.1	MgtC/SapB family protein	420	QYR01_RS01375
NZ_CP130430.1	315215	316573	1	minus	MBL fold metallo-hydrolase RNA specificity domain-containing protein			protein-coding			WP_166942629.1	MBL fold metallo-hydrolase RNA specificity domain-containing protein	452	QYR01_RS01380
NZ_CP130430.1	318063	318836	1	plus	universal stress protein			protein-coding			WP_302701268.1	universal stress protein	257	QYR01_RS01385
NZ_CP130430.1	319066	321801	1	minus	cation-translocating P-type ATPase			protein-coding			WP_302701270.1	cation-translocating P-type ATPase	911	QYR01_RS01390
NZ_CP130430.1	322506	323834	1	minus	ATP-binding protein			protein-coding			WP_302701271.1	ATP-binding protein	442	QYR01_RS01395
NZ_CP130430.1	323831	324490	1	minus	response regulator transcription factor			protein-coding			WP_036586921.1	response regulator transcription factor	219	QYR01_RS01400
NZ_CP130430.1	324671	325078	1	plus	PepSY domain-containing protein			protein-coding			WP_235819934.1	PepSY domain-containing protein	135	QYR01_RS01405
NZ_CP130430.1	325128	325646	1	plus	cytochrome b			protein-coding			WP_151612594.1	cytochrome b	172	QYR01_RS01410
NZ_CP130430.1	325862	326332	1	plus	DUF2271 domain-containing protein			protein-coding			WP_151576649.1	DUF2271 domain-containing protein	156	QYR01_RS01415
NZ_CP130430.1	326345	328555	1	plus	PepSY domain-containing protein			protein-coding			WP_302701274.1	PepSY domain-containing protein	736	QYR01_RS01420
NZ_CP130430.1	328536	329507	1	plus	FAD:protein FMN transferase			protein-coding			WP_063620596.1	FAD:protein FMN transferase	323	QYR01_RS01425
NZ_CP130430.1	329499	331358	1	minus	heavy metal translocating P-type ATPase			protein-coding			WP_063620595.1	heavy metal translocating P-type ATPase	619	QYR01_RS01430
NZ_CP130430.1	331475	332170	1	minus	VIT1/CCC1 transporter family protein			protein-coding			WP_063620594.1	VIT1/CCC1 transporter family protein	231	QYR01_RS01435
NZ_CP130430.1	332397	333695	1	plus	bifunctional sulfur transferase/dioxygenase Blh	blh		protein-coding			WP_302701275.1	bifunctional sulfur transferase/dioxygenase Blh	432	QYR01_RS01440
NZ_CP130430.1	333686	334033	1	plus	sulfite-sensing transcriptional repressor BigR	bigR		protein-coding			WP_302701276.1	sulfite-sensing transcriptional repressor BigR	115	QYR01_RS01445
NZ_CP130430.1	334030	334440	1	plus	YeeE/YedE family protein			protein-coding			WP_302701277.1	YeeE/YedE family protein	136	QYR01_RS01450
NZ_CP130430.1	334437	334868	1	plus	YeeE/YedE family protein			protein-coding			WP_063620591.1	YeeE/YedE family protein	143	QYR01_RS01455
NZ_CP130430.1	334916	335641	1	plus	sulfite exporter TauE/SafE family protein			protein-coding			WP_437178263.1	sulfite exporter TauE/SafE family protein	241	QYR01_RS01460
NZ_CP130430.1	335777	336220	1	minus	universal stress protein			protein-coding			WP_166942647.1	universal stress protein	147	QYR01_RS01465
NZ_CP130430.1	336418	337547	1	plus	IS3 family transposase			protein-coding			WP_151607200.1	IS3 family transposase	376	QYR01_RS01470
NZ_CP130430.1	338099	339313	1	plus	phospholipase D family protein			protein-coding			WP_302701281.1	phospholipase D family protein	404	QYR01_RS01475
