Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130429.1	205270	206049		minus	3-oxoacyl-ACP reductase			protein-coding			WP_302793050.1	3-oxoacyl-ACP reductase	259	QYR02_RS00895
NZ_CP130429.1	206089	207450		minus	aldehyde dehydrogenase family protein			protein-coding			WP_302793052.1	aldehyde dehydrogenase family protein	453	QYR02_RS00900
NZ_CP130429.1	207447	208199		minus	gamma-glutamyl-gamma-aminobutyrate hydrolase family protein			protein-coding			WP_288967685.1	gamma-glutamyl-gamma-aminobutyrate hydrolase family protein	250	QYR02_RS00905
NZ_CP130429.1	208180	209586		minus	glutamine synthetase family protein			protein-coding			WP_302793054.1	glutamine synthetase family protein	468	QYR02_RS00910
NZ_CP130429.1	209692	211242		plus	amino acid permease			protein-coding			WP_017828889.1	amino acid permease	516	QYR02_RS00915
NZ_CP130429.1	211305	211577		minus	metal-sensitive transcriptional regulator			protein-coding			WP_017828890.1	metal-sensitive transcriptional regulator	90	QYR02_RS00920
NZ_CP130429.1	211682	212959		plus	DUF445 domain-containing protein			protein-coding			WP_055865084.1	DUF445 domain-containing protein	425	QYR02_RS00925
NZ_CP130429.1	212962	213894		plus	agmatinase family protein			protein-coding			WP_055873820.1	agmatinase family protein	310	QYR02_RS00930
NZ_CP130429.1	213891	214430		plus	hypothetical protein			protein-coding			WP_017828893.1	hypothetical protein	179	QYR02_RS00935
NZ_CP130429.1	214486	215883		minus	HupE/UreJ family protein			protein-coding			WP_302793057.1	HupE/UreJ family protein	465	QYR02_RS00940
NZ_CP130429.1	215880	219029		minus	LamG-like jellyroll fold domain-containing protein			protein-coding			WP_302793059.1	LamG-like jellyroll fold domain-containing protein	1049	QYR02_RS00945
NZ_CP130429.1	219191	219904		minus	GntR family transcriptional regulator			protein-coding			WP_302793061.1	GntR family transcriptional regulator	237	QYR02_RS00950
NZ_CP130429.1	220048	220120		minus	tRNA-Ala			tRNA						QYR02_RS00955
NZ_CP130429.1	220173	221018		minus	hypothetical protein			protein-coding			WP_017828897.1	hypothetical protein	281	QYR02_RS00960
NZ_CP130429.1	221112	221723		minus	GNAT family N-acetyltransferase			protein-coding			WP_127482785.1	GNAT family N-acetyltransferase	203	QYR02_RS00965
NZ_CP130429.1	221767	222654		minus	UTP--glucose-1-phosphate uridylyltransferase GalU	galU		protein-coding			WP_031205546.1	UTP--glucose-1-phosphate uridylyltransferase GalU	295	QYR02_RS00970
NZ_CP130429.1	222696	223292		plus	5-formyltetrahydrofolate cyclo-ligase			protein-coding			WP_017828900.1	5-formyltetrahydrofolate cyclo-ligase	198	QYR02_RS00975
NZ_CP130429.1	223307	223579		plus	FmdB family zinc ribbon protein			protein-coding			WP_017828901.1	FmdB family zinc ribbon protein	90	QYR02_RS00980
NZ_CP130429.1	223604	224026		plus	large conductance mechanosensitive channel protein MscL	mscL		protein-coding			WP_055865112.1	large conductance mechanosensitive channel protein MscL	140	QYR02_RS00985
NZ_CP130429.1	224313	228032		minus	AAA family ATPase			protein-coding			WP_373695457.1	AAA family ATPase	1239	QYR02_RS00990
NZ_CP130429.1	228211	228738		plus	methylated-DNA--[protein]-cysteine S-methyltransferase			protein-coding			WP_302793066.1	methylated-DNA--[protein]-cysteine S-methyltransferase	175	QYR02_RS00995
NZ_CP130429.1	228849	229706		plus	LuxR C-terminal-related transcriptional regulator			protein-coding			WP_017828906.1	LuxR C-terminal-related transcriptional regulator	285	QYR02_RS01000
NZ_CP130429.1	229801	230145		plus	histone-like nucleoid-structuring protein Lsr2			protein-coding			WP_031205549.1	histone-like nucleoid-structuring protein Lsr2	114	QYR02_RS01005
NZ_CP130429.1	230194	230841		minus	MarR family winged helix-turn-helix transcriptional regulator			protein-coding			WP_081603847.1	MarR family winged helix-turn-helix transcriptional regulator	215	QYR02_RS01010
NZ_CP130429.1	230930	231451		plus	isopentenyl-diphosphate Delta-isomerase	idi		protein-coding			WP_055865130.1	isopentenyl-diphosphate Delta-isomerase	173	QYR02_RS01015
NZ_CP130429.1	231455	232537		plus	polyprenyl synthetase family protein			protein-coding			WP_055865133.1	polyprenyl synthetase family protein	360	QYR02_RS01020
NZ_CP130429.1	232534	233442		plus	phytoene/squalene synthase family protein			protein-coding			WP_302793069.1	phytoene/squalene synthase family protein	302	QYR02_RS01025
NZ_CP130429.1	233439	235040		plus	phytoene desaturase family protein	crtI		protein-coding			WP_302793070.1	phytoene desaturase family protein	533	QYR02_RS01030
NZ_CP130429.1	235040	235381		plus	lycopene cyclase domain-containing protein			protein-coding			WP_055865142.1	lycopene cyclase domain-containing protein	113	QYR02_RS01035
NZ_CP130429.1	235378	235722		plus	lycopene cyclase domain-containing protein			protein-coding			WP_302793072.1	lycopene cyclase domain-containing protein	114	QYR02_RS01040
NZ_CP130429.1	235719	236612		plus	prenyltransferase			protein-coding			WP_055865149.1	prenyltransferase	297	QYR02_RS01045
NZ_CP130429.1	236639	238825		plus	MMPL family transporter			protein-coding			WP_302793074.1	MMPL family transporter	728	QYR02_RS01050
NZ_CP130429.1	238866	238938		plus	tRNA-Arg			tRNA						QYR02_RS01055
NZ_CP130429.1	239019	239516		minus	HNH endonuclease			protein-coding			WP_029258662.1	HNH endonuclease	165	QYR02_RS01060
NZ_CP130429.1	239826	240572		minus	M23 family metallopeptidase			protein-coding			WP_055866793.1	M23 family metallopeptidase	248	QYR02_RS01065
NZ_CP130429.1	240934	241635		minus	metal-dependent transcriptional regulator			protein-coding			WP_055865154.1	metal-dependent transcriptional regulator	233	QYR02_RS01070
NZ_CP130429.1	241737	242849		plus	phosphoserine transaminase	serC		protein-coding			WP_302793079.1	phosphoserine transaminase	370	QYR02_RS01075
NZ_CP130429.1	242860	243438		minus	DUF3027 domain-containing protein			protein-coding			WP_055865161.1	DUF3027 domain-containing protein	192	QYR02_RS01080
NZ_CP130429.1	243422	243802		minus	cold-shock protein			protein-coding			WP_017828921.1	cold-shock protein	126	QYR02_RS01085
NZ_CP130429.1	243921	244196		plus	hypothetical protein			protein-coding			WP_017828922.1	hypothetical protein	91	QYR02_RS01090
NZ_CP130429.1	244207	245916		plus	helicase-associated domain-containing protein			protein-coding			WP_302793080.1	helicase-associated domain-containing protein	569	QYR02_RS01095
NZ_CP130429.1	245954	247594		plus	DNA repair helicase XPB			protein-coding			WP_017828924.1	DNA repair helicase XPB	546	QYR02_RS01100
NZ_CP130429.1	247605	248636		minus	CPBP family intramembrane glutamic endopeptidase			protein-coding			WP_141385866.1	CPBP family intramembrane glutamic endopeptidase	343	QYR02_RS01105
NZ_CP130429.1	248800	249492		plus	response regulator transcription factor			protein-coding			WP_017828926.1	response regulator transcription factor	230	QYR02_RS01110
NZ_CP130429.1	249554	251248		plus	sensor histidine kinase			protein-coding			WP_082524257.1	sensor histidine kinase	564	QYR02_RS01115
NZ_CP130429.1	251389	251676		plus	WXG100 family type VII secretion target			protein-coding			WP_055865175.1	WXG100 family type VII secretion target	95	QYR02_RS01120
NZ_CP130429.1	251744	253363		minus	chaperonin GroEL	groL		protein-coding			WP_017828929.1	chaperonin GroEL	539	QYR02_RS01125
NZ_CP130429.1	253488	254066		minus	LytR C-terminal domain-containing protein			protein-coding			WP_229778816.1	LytR C-terminal domain-containing protein	192	QYR02_RS01130
NZ_CP130429.1	254148	254405		minus	DUF3263 domain-containing protein			protein-coding			WP_017828931.1	DUF3263 domain-containing protein	85	QYR02_RS01135
NZ_CP130429.1	254415	255407		minus	DUF2332 domain-containing protein			protein-coding			WP_302793084.1	DUF2332 domain-containing protein	330	QYR02_RS01140
NZ_CP130429.1	255479	255883		plus	peptide-methionine (R)-S-oxide reductase MsrB	msrB		protein-coding			WP_017828933.1	peptide-methionine (R)-S-oxide reductase MsrB	134	QYR02_RS01145
NZ_CP130429.1	255880	256452		plus	nitroreductase family protein			protein-coding			WP_302793086.1	nitroreductase family protein	190	QYR02_RS01150
NZ_CP130429.1	256457	257368		minus	DMT family transporter			protein-coding			WP_055873867.1	DMT family transporter	303	QYR02_RS01155
NZ_CP130429.1	257471	258097		plus	SOS response-associated peptidase family protein			protein-coding			WP_302793087.1	SOS response-associated peptidase family protein	208	QYR02_RS01160
NZ_CP130429.1	258193	259104		plus	ABC transporter ATP-binding protein			protein-coding			WP_055865189.1	ABC transporter ATP-binding protein	303	QYR02_RS01165
NZ_CP130429.1	259101	259916		plus	integral membrane transport protein			protein-coding			WP_055873869.1	integral membrane transport protein	271	QYR02_RS01170
NZ_CP130429.1	259926	261200		plus	sensor histidine kinase			protein-coding			WP_302793090.1	sensor histidine kinase	424	QYR02_RS01175
NZ_CP130429.1	261197	261883		plus	response regulator transcription factor			protein-coding			WP_055873875.1	response regulator transcription factor	228	QYR02_RS01180
NZ_CP130429.1	261885	262838		minus	aldo/keto reductase			protein-coding			WP_055873878.1	aldo/keto reductase	317	QYR02_RS01185
NZ_CP130429.1	262905	263735		minus	polyphosphate kinase 2	ppk2		protein-coding			WP_055873881.1	polyphosphate kinase 2	276	QYR02_RS01190
NZ_CP130429.1	263968	264291		plus	DUF7882 family protein			protein-coding			WP_055865203.1	DUF7882 family protein	107	QYR02_RS01195
NZ_CP130429.1	264326	264604		minus	hypothetical protein			protein-coding			WP_017828944.1	hypothetical protein	92	QYR02_RS01200
NZ_CP130429.1	264687	264848		minus	hypothetical protein			protein-coding			WP_302793093.1	hypothetical protein	53	QYR02_RS01205
NZ_CP130429.1	265004	265294		minus	hypothetical protein			protein-coding			WP_302793095.1	hypothetical protein	96	QYR02_RS01210
NZ_CP130429.1	265304	265600		minus	hypothetical protein			protein-coding			WP_302793097.1	hypothetical protein	98	QYR02_RS01215
NZ_CP130429.1	265708	265780		minus	tRNA-Thr			tRNA						QYR02_RS01220
NZ_CP130429.1	265857	267035		minus	site-specific integrase			protein-coding			WP_302793099.1	site-specific integrase	392	QYR02_RS01225
NZ_CP130429.1	267007	267492		minus	hypothetical protein			protein-coding			WP_302793101.1	hypothetical protein	161	QYR02_RS01230
NZ_CP130429.1	267682	267903		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_367620121.1	helix-turn-helix transcriptional regulator	73	QYR02_RS18150
NZ_CP130429.1	267900	268178		plus	hypothetical protein			protein-coding			WP_302793103.1	hypothetical protein	92	QYR02_RS01235
NZ_CP130429.1	268187	269080		plus	hypothetical protein			protein-coding			WP_302793105.1	hypothetical protein	297	QYR02_RS01240
NZ_CP130429.1	269077	269220		plus	hypothetical protein			protein-coding			WP_302793107.1	hypothetical protein	47	QYR02_RS01245
NZ_CP130429.1	269217	269525		plus	hypothetical protein			protein-coding			WP_302793109.1	hypothetical protein	102	QYR02_RS01250
NZ_CP130429.1	269599	270429		plus	helix-turn-helix domain-containing protein			protein-coding			WP_302793111.1	helix-turn-helix domain-containing protein	276	QYR02_RS01255
NZ_CP130429.1	270506	270631		plus	hypothetical protein			protein-coding			WP_302793113.1	hypothetical protein	41	QYR02_RS01260
NZ_CP130429.1	270628	270780		plus	hypothetical protein			protein-coding			WP_302793115.1	hypothetical protein	50	QYR02_RS01265
NZ_CP130429.1	270792	271571		plus	hypothetical protein			protein-coding			WP_302793117.1	hypothetical protein	259	QYR02_RS01270
NZ_CP130429.1	271805	272101		plus	hypothetical protein			protein-coding			WP_302793119.1	hypothetical protein	98	QYR02_RS01275
NZ_CP130429.1	272107	275124		plus	tape measure protein			protein-coding			WP_302793121.1	tape measure protein	1005	QYR02_RS01280
NZ_CP130429.1	275121	275324		plus	hypothetical protein			protein-coding			WP_302793122.1	hypothetical protein	67	QYR02_RS01285
NZ_CP130429.1	275500	275775		plus	hypothetical protein			protein-coding			WP_367620122.1	hypothetical protein	91	QYR02_RS18155
NZ_CP130429.1	275970	277031		plus	tyrosine-type recombinase/integrase			protein-coding			WP_302793124.1	tyrosine-type recombinase/integrase	353	QYR02_RS01290
NZ_CP130429.1	277181	278950		plus	tyrosine-type recombinase/integrase			protein-coding			WP_302793125.1	tyrosine-type recombinase/integrase	589	QYR02_RS01295
NZ_CP130429.1	278955	279368		plus	DUF6262 family protein			protein-coding			WP_302793126.1	DUF6262 family protein	137	QYR02_RS01300
NZ_CP130429.1	279423	280178		minus	hypothetical protein			protein-coding			WP_302793127.1	hypothetical protein	251	QYR02_RS01305
NZ_CP130429.1	280303	280680		minus	helix-turn-helix domain-containing protein			protein-coding			WP_367620123.1	helix-turn-helix domain-containing protein	125	QYR02_RS18160
NZ_CP130429.1	280758	281159		plus	hypothetical protein			protein-coding			WP_302793128.1	hypothetical protein	133	QYR02_RS01315
NZ_CP130429.1	281210	282175		plus	metallophosphoesterase			protein-coding			WP_302793129.1	metallophosphoesterase	321	QYR02_RS01320
NZ_CP130429.1	282172	282555		plus	hypothetical protein			protein-coding			WP_302793130.1	hypothetical protein	127	QYR02_RS01325
NZ_CP130429.1	282578	282940		minus	ArsR/SmtB family transcription factor			protein-coding			WP_302793132.1	ArsR/SmtB family transcription factor	120	QYR02_RS01330
NZ_CP130429.1	282946	284049		minus	DUF418 domain-containing protein			protein-coding			WP_302793133.1	DUF418 domain-containing protein	367	QYR02_RS01335
NZ_CP130429.1	284117	285736		plus	gamma-glutamyltransferase			protein-coding			WP_302793134.1	gamma-glutamyltransferase	539	QYR02_RS01340
NZ_CP130429.1	285733	286887		plus	DUF418 domain-containing protein			protein-coding			WP_302793136.1	DUF418 domain-containing protein	384	QYR02_RS01345
NZ_CP130429.1	286898	287275		plus	ArsR/SmtB family transcription factor			protein-coding			WP_302793137.1	ArsR/SmtB family transcription factor	125	QYR02_RS01350
NZ_CP130429.1	287272	288534		plus	MFS transporter			protein-coding			WP_302793138.1	MFS transporter	420	QYR02_RS01355
NZ_CP130429.1	288531	289889		plus	histidinol dehydrogenase	hisD		protein-coding			WP_302793139.1	histidinol dehydrogenase	452	QYR02_RS01360
NZ_CP130429.1	289886	290533		plus	hypothetical protein			protein-coding			WP_302793140.1	hypothetical protein	215	QYR02_RS01365
NZ_CP130429.1	290603	291229		plus	copper resistance CopC family protein			protein-coding			WP_302793142.1	copper resistance CopC family protein	208	QYR02_RS01370
NZ_CP130429.1	291472	292680		plus	three-Cys-motif partner protein TcmP	tcmP		protein-coding			WP_302793144.1	three-Cys-motif partner protein TcmP	402	QYR02_RS01375
NZ_CP130429.1	292683	293453		minus	DUF5131 family protein			protein-coding			WP_302793146.1	DUF5131 family protein	256	QYR02_RS01380
NZ_CP130429.1	294136	294780		minus	hypothetical protein			protein-coding			WP_302793147.1	hypothetical protein	214	QYR02_RS01385
NZ_CP130429.1	294898	294972		minus	tRNA-Thr			tRNA						QYR02_RS01390
NZ_CP130429.1	295145	296089		minus	DsbA family protein			protein-coding			WP_017828951.1	DsbA family protein	314	QYR02_RS01395
NZ_CP130429.1	296320	297423		plus	ABC transporter ATP-binding protein			protein-coding			WP_055865216.1	ABC transporter ATP-binding protein	367	QYR02_RS01400
NZ_CP130429.1	297508	298812		plus	DUF4032 domain-containing protein			protein-coding			WP_055873892.1	DUF4032 domain-containing protein	434	QYR02_RS01405
NZ_CP130429.1	298825	299466		minus	NAD(P)-dependent oxidoreductase			protein-coding			WP_055865223.1	NAD(P)-dependent oxidoreductase	213	QYR02_RS01410
NZ_CP130429.1	299489	300502		minus	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		protein-coding			WP_017828955.1	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	337	QYR02_RS01415
NZ_CP130429.1	300495	301895		minus	cysteine--tRNA ligase	cysS		protein-coding			WP_055865226.1	cysteine--tRNA ligase	466	QYR02_RS01420
NZ_CP130429.1	301892	303127		minus	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		protein-coding			WP_302793150.1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	411	QYR02_RS01425
NZ_CP130429.1	303198	303680		minus	CarD family transcriptional regulator			protein-coding			WP_017201416.1	CarD family transcriptional regulator	160	QYR02_RS01430
NZ_CP130429.1	303818	304351		plus	hypothetical protein			protein-coding			WP_055865231.1	hypothetical protein	177	QYR02_RS01435
NZ_CP130429.1	304439	305122		minus	response regulator transcription factor			protein-coding			WP_017828959.1	response regulator transcription factor	227	QYR02_RS01440
NZ_CP130429.1	305119	306342		minus	sensor histidine kinase			protein-coding			WP_055866802.1	sensor histidine kinase	407	QYR02_RS01445
NZ_CP130429.1	306559	307269		plus	phosphate signaling complex protein PhoU	phoU		protein-coding			WP_017828961.1	phosphate signaling complex protein PhoU	236	QYR02_RS01450
NZ_CP130429.1	307341	308090		minus	phosphoglyceromutase			protein-coding			WP_021199094.1	phosphoglyceromutase	249	QYR02_RS01455
NZ_CP130429.1	308149	308976		plus	class I SAM-dependent methyltransferase			protein-coding			WP_141385848.1	class I SAM-dependent methyltransferase	275	QYR02_RS01460
NZ_CP130429.1	309000	310130		minus	CAF17-like 4Fe-4S cluster assembly/insertion protein YgfZ	ygfZ		protein-coding			WP_302793157.1	CAF17-like 4Fe-4S cluster assembly/insertion protein YgfZ	376	QYR02_RS01465
