Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
CP129667.1	209944	210858	1	minus	2-dehydro-3-deoxygalactonokinase			protein-coding			WKL20387.1	2-dehydro-3-deoxygalactonokinase	304	QYR00_00965
CP129667.1	210858	211640	1	minus	SDR family oxidoreductase			protein-coding			WKL20388.1	SDR family oxidoreductase	260	QYR00_00970
CP129667.1	211712	212596	1	plus	IclR family transcriptional regulator			protein-coding			WKL20389.1	IclR family transcriptional regulator	294	QYR00_00975
CP129667.1	212781	213521	1	plus	autoinducer binding domain-containing protein			protein-coding			WKL20390.1	autoinducer binding domain-containing protein	246	QYR00_00980
CP129667.1	213600	214823	1	plus	CmpA/NrtA family ABC transporter substrate-binding protein			protein-coding			WKL20391.1	CmpA/NrtA family ABC transporter substrate-binding protein	407	QYR00_00985
CP129667.1	214952	216076	1	plus	Mrp/NBP35 family ATP-binding protein			protein-coding			WKL20392.1	Mrp/NBP35 family ATP-binding protein	374	QYR00_00990
CP129667.1	216404	217381	1	plus	magnesium/cobalt transporter CorA	corA		protein-coding			WKL20393.1	magnesium/cobalt transporter CorA	325	QYR00_00995
CP129667.1	217397	219316	1	plus	potassium transporter Kup			protein-coding			WKL20394.1	potassium transporter Kup	639	QYR00_01000
CP129667.1	219382	219948	1	minus	dihydrofolate reductase family protein			protein-coding			WKL20395.1	dihydrofolate reductase family protein	188	QYR00_01005
CP129667.1	220176	221339	1	plus	cell wall hydrolase			protein-coding			WKL20396.1	cell wall hydrolase	387	QYR00_01010
CP129667.1	221610	221975	1	plus	F0F1 ATP synthase assembly protein			protein-coding			WKL20397.1	F0F1 ATP synthase assembly protein	121	QYR00_01015
CP129667.1	222037	222786	1	plus	F0F1 ATP synthase subunit A			protein-coding			WKL20398.1	F0F1 ATP synthase subunit A	249	QYR00_01020
CP129667.1	222859	223086	1	plus	F0F1 ATP synthase subunit C			protein-coding			WKL20399.1	F0F1 ATP synthase subunit C	75	QYR00_01025
CP129667.1	223168	223809	1	plus	F0F1 ATP synthase subunit B			protein-coding			WKL20400.1	F0F1 ATP synthase subunit B	213	QYR00_01030
CP129667.1	223811	224296	1	plus	F0F1 ATP synthase subunit B			protein-coding			WKL20401.1	F0F1 ATP synthase subunit B	161	QYR00_01035
CP129667.1	224643	225626	1	plus	phosphotransferase			protein-coding			WKL20402.1	phosphotransferase	327	QYR00_01040
CP129667.1	225797	226450	1	minus	ribonuclease HII			protein-coding			WKL21697.1	ribonuclease HII	217	QYR00_01045
CP129667.1	226857	228014	1	minus	PA0069 family radical SAM protein			protein-coding			WKL20403.1	PA0069 family radical SAM protein	385	QYR00_01050
CP129667.1	228259	228777	1	plus	glycosyl transferase			protein-coding			WKL20404.1	glycosyl transferase	172	QYR00_01055
CP129667.1	228932	229792	1	plus	glycoside hydrolase family 75 protein			protein-coding			WKL20405.1	glycoside hydrolase family 75 protein	286	QYR00_01060
CP129667.1	229865	231301	1	minus	FAD-binding oxidoreductase			protein-coding			WKL20406.1	FAD-binding oxidoreductase	478	QYR00_01065
CP129667.1	231352	232329	1	minus	L-threonylcarbamoyladenylate synthase			protein-coding			WKL20407.1	L-threonylcarbamoyladenylate synthase	325	QYR00_01070
CP129667.1	232396	233004	1	minus	hypothetical protein			protein-coding			WKL20408.1	hypothetical protein	202	QYR00_01075
CP129667.1	233338	234582	1	plus	aromatic ring-hydroxylating dioxygenase subunit alpha			protein-coding			WKL20409.1	aromatic ring-hydroxylating dioxygenase subunit alpha	414	QYR00_01080
CP129667.1	234590	235672	1	plus	hybrid-cluster NAD(P)-dependent oxidoreductase			protein-coding			WKL20410.1	hybrid-cluster NAD(P)-dependent oxidoreductase	360	QYR00_01085
CP129667.1	235850	236317	1	plus	BA14K family protein			protein-coding			WKL20411.1	BA14K family protein	155	QYR00_01090
CP129667.1	236542	237060	1	plus	BA14K family protein			protein-coding			WKL20412.1	BA14K family protein	172	QYR00_01095
CP129667.1	237278	238273	1	minus	transporter			protein-coding			WKL20413.1	transporter	331	QYR00_01100
CP129667.1	238496	240283	1	plus	acyl-CoA dehydrogenase			protein-coding			WKL20414.1	acyl-CoA dehydrogenase	595	QYR00_01105
CP129667.1	240303	241061	1	plus	crotonase/enoyl-CoA hydratase family protein			protein-coding			WKL20415.1	crotonase/enoyl-CoA hydratase family protein	252	QYR00_01110
CP129667.1	241151	241465	1	plus	hypothetical protein			protein-coding			WKL20416.1	hypothetical protein	104	QYR00_01115
CP129667.1	241631	242881	1	minus	class I SAM-dependent RNA methyltransferase			protein-coding			WKL20417.1	class I SAM-dependent RNA methyltransferase	416	QYR00_01120
CP129667.1	242878	243630	1	minus	TlyA family RNA methyltransferase			protein-coding			WKL20418.1	TlyA family RNA methyltransferase	250	QYR00_01125
CP129667.1	243909	245939	1	plus	methyl-accepting chemotaxis protein			protein-coding			WKL20419.1	methyl-accepting chemotaxis protein	676	QYR00_01130
CP129667.1	246094	246477	1	plus	ACT domain-containing protein			protein-coding			WKL20420.1	ACT domain-containing protein	127	QYR00_01135
CP129667.1	246528	246836	1	minus	putative quinol monooxygenase			protein-coding			WKL20421.1	putative quinol monooxygenase	102	QYR00_01140
CP129667.1	246842	247636	1	minus	helix-turn-helix transcriptional regulator			protein-coding			WKL20422.1	helix-turn-helix transcriptional regulator	264	QYR00_01145
CP129667.1	247744	248103	1	plus	nuclear transport factor 2 family protein			protein-coding			WKL20423.1	nuclear transport factor 2 family protein	119	QYR00_01150
CP129667.1	248146	250065	1	minus	1-deoxy-D-xylulose-5-phosphate synthase	dxs		protein-coding			WKL20424.1	1-deoxy-D-xylulose-5-phosphate synthase	639	QYR00_01155
CP129667.1	250165	251088	1	minus	pirin family protein			protein-coding			WKL20425.1	pirin family protein	307	QYR00_01160
CP129667.1	251353	251607	1	minus	exodeoxyribonuclease VII small subunit			protein-coding			WKL20426.1	exodeoxyribonuclease VII small subunit	84	QYR00_01165
CP129667.1	251610	252545	1	minus	histone deacetylase family protein			protein-coding			WKL20427.1	histone deacetylase family protein	311	QYR00_01170
CP129667.1	252571	253134	1	minus	biotin transporter BioY			protein-coding			WKL20428.1	biotin transporter BioY	187	QYR00_01175
CP129667.1	253166	253771	1	minus	energy-coupling factor transporter transmembrane protein EcfT			protein-coding			WKL20429.1	energy-coupling factor transporter transmembrane protein EcfT	201	QYR00_01180
CP129667.1	253768	254448	1	minus	energy-coupling factor ABC transporter ATP-binding protein			protein-coding			WKL20430.1	energy-coupling factor ABC transporter ATP-binding protein	226	QYR00_01185
CP129667.1	254564	255760	1	plus	winged helix-turn-helix domain-containing protein			protein-coding			WKL20431.1	winged helix-turn-helix domain-containing protein	398	QYR00_01190
CP129667.1	256005	257105	1	minus	3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB		protein-coding			WKL20432.1	3,4-dihydroxy-2-butanone-4-phosphate synthase	366	QYR00_01195
CP129667.1	257118	258215	1	minus	chorismate synthase	aroC		protein-coding			WKL20433.1	chorismate synthase	365	QYR00_01200
CP129667.1	258744	259004	1	plus	DUF1344 domain-containing protein			protein-coding			WKL20434.1	DUF1344 domain-containing protein	86	QYR00_01205
CP129667.1	259161	259754	1	minus	histidine phosphatase family protein			protein-coding			WKL20435.1	histidine phosphatase family protein	197	QYR00_01210
CP129667.1	259785	260603	1	minus	enoyl-ACP reductase FabI	fabI		protein-coding			WKL20436.1	enoyl-ACP reductase FabI	272	QYR00_01215
CP129667.1	260735	261850	1	minus	DnaJ domain-containing protein			protein-coding			WKL20437.1	DnaJ domain-containing protein	371	QYR00_01220
CP129667.1	262062	262511	1	minus	RT0821/Lpp0805 family surface protein			protein-coding			WKL20438.1	RT0821/Lpp0805 family surface protein	149	QYR00_01225
CP129667.1	262568	263188	1	plus	pyridoxamine 5'-phosphate oxidase	pdxH		protein-coding			WKL20439.1	pyridoxamine 5'-phosphate oxidase	206	QYR00_01230
CP129667.1	263369	264148	1	minus	sulfite exporter TauE/SafE family protein			protein-coding			WKL20440.1	sulfite exporter TauE/SafE family protein	259	QYR00_01235
CP129667.1	264303	264608	1	plus	MazG nucleotide pyrophosphohydrolase domain-containing protein			protein-coding			WKL20441.1	MazG nucleotide pyrophosphohydrolase domain-containing protein	101	QYR00_01240
CP129667.1	264663	265040	1	minus	hypothetical protein			protein-coding			WKL20442.1	hypothetical protein	125	QYR00_01245
CP129667.1	265149	265823	1	minus	HAD family phosphatase			protein-coding			WKL20443.1	HAD family phosphatase	224	QYR00_01250
CP129667.1	265830	266267	1	minus	VOC family protein			protein-coding			WKL20444.1	VOC family protein	145	QYR00_01255
CP129667.1	266660	268075	1	minus	metalloprotease TldD	tldD		protein-coding			WKL20445.1	metalloprotease TldD	471	QYR00_01260
CP129667.1	268159	268821	1	minus	invasion associated locus B family protein			protein-coding			WKL20446.1	invasion associated locus B family protein	220	QYR00_01265
CP129667.1	269094	269990	1	plus	cytochrome c oxidase subunit II	coxB		protein-coding			WKL20447.1	cytochrome c oxidase subunit II	298	QYR00_01270
CP129667.1	270008	271723	1	plus	cytochrome c oxidase subunit I	ctaD		protein-coding			WKL20448.1	cytochrome c oxidase subunit I	571	QYR00_01275
CP129667.1	272035	272988	1	plus	heme o synthase			protein-coding			WKL20449.1	heme o synthase	317	QYR00_01280
CP129667.1	272988	273119	1	plus	hypothetical protein			protein-coding			WKL20450.1	hypothetical protein	43	QYR00_01285
CP129667.1	273162	273779	1	plus	cytochrome c oxidase assembly protein			protein-coding			WKL20451.1	cytochrome c oxidase assembly protein	205	QYR00_01290
CP129667.1	273841	274716	1	plus	cytochrome c oxidase subunit 3			protein-coding			WKL20452.1	cytochrome c oxidase subunit 3	291	QYR00_01295
CP129667.1	275151	275537	1	plus	DUF983 domain-containing protein			protein-coding			WKL20453.1	DUF983 domain-containing protein	128	QYR00_01300
CP129667.1	275548	276282	1	plus	SURF1 family protein			protein-coding			WKL21698.1	SURF1 family protein	244	QYR00_01305
CP129667.1	276335	277381	1	plus	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		protein-coding			WKL20454.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	348	QYR00_01310
CP129667.1	277474	278442	1	plus	homoserine kinase			protein-coding			WKL20455.1	homoserine kinase	322	QYR00_01315
CP129667.1	278439	278879	1	plus	ribonuclease HI	rnhA		protein-coding			WKL20456.1	ribonuclease HI	146	QYR00_01320
CP129667.1	278991	279299	1	plus	Dabb family protein			protein-coding			WKL20457.1	Dabb family protein	102	QYR00_01325
CP129667.1	279517	280002	1	minus	peroxiredoxin			protein-coding			WKL20458.1	peroxiredoxin	161	QYR00_01330
CP129667.1	280125	280973	1	minus	protein-disulfide reductase DsbD family protein			protein-coding			WKL20459.1	protein-disulfide reductase DsbD family protein	282	QYR00_01335
CP129667.1	281135	281740	1	plus	YqgE/AlgH family protein			protein-coding			WKL20460.1	YqgE/AlgH family protein	201	QYR00_01340
CP129667.1	281849	282040	1	plus	CsbD family protein			protein-coding			WKL20461.1	CsbD family protein	63	QYR00_01345
CP129667.1	282321	283418	1	plus	putative zinc-binding metallopeptidase			protein-coding			WKL20462.1	putative zinc-binding metallopeptidase	365	QYR00_01350
CP129667.1	283568	286483	1	minus	EAL domain-containing protein			protein-coding			WKL20463.1	EAL domain-containing protein	971	QYR00_01355
CP129667.1	286480	287079	1	minus	GNAT family protein			protein-coding			WKL20464.1	GNAT family protein	199	QYR00_01360
CP129667.1	287112	288410	1	minus	pitrilysin family protein			protein-coding			WKL21699.1	pitrilysin family protein	432	QYR00_01365
CP129667.1	288432	289829	1	minus	threonine synthase	thrC		protein-coding			WKL20465.1	threonine synthase	465	QYR00_01370
CP129667.1	290093	290632	1	plus	PilZ domain-containing protein			protein-coding			WKL21700.1	PilZ domain-containing protein	179	QYR00_01375
CP129667.1	291088	291777	1	minus	HAD family hydrolase			protein-coding			WKL20466.1	HAD family hydrolase	229	QYR00_01380
CP129667.1	292000	292680	1	plus	GntR family transcriptional regulator			protein-coding			WKL20467.1	GntR family transcriptional regulator	226	QYR00_01385
CP129667.1	292930	293406	1	plus	DUF1284 domain-containing protein			protein-coding			WKL21701.1	DUF1284 domain-containing protein	158	QYR00_01390
CP129667.1	293570	294670	1	minus	hypothetical protein			protein-coding			WKL20468.1	hypothetical protein	366	QYR00_01395
CP129667.1	294904	296049	1	plus	site-specific DNA-methyltransferase			protein-coding			WKL20469.1	site-specific DNA-methyltransferase	381	QYR00_01400
CP129667.1	296604	297080	1	plus	hypothetical protein			protein-coding			WKL20470.1	hypothetical protein	158	QYR00_01405
CP129667.1	297327	298844	1	plus	DegQ family serine endoprotease			protein-coding			WKL20471.1	DegQ family serine endoprotease	505	QYR00_01410
CP129667.1	298912	299523	1	minus	HAD family phosphatase			protein-coding			WKL20472.1	HAD family phosphatase	203	QYR00_01415
CP129667.1	299539	300645	1	minus	A/G-specific adenine glycosylase	mutY		protein-coding			WKL20473.1	A/G-specific adenine glycosylase	368	QYR00_01420
CP129667.1	300722	301060	1	plus	hypothetical protein			protein-coding			WKL20474.1	hypothetical protein	112	QYR00_01425
CP129667.1	301264	301788	1	plus	DUF721 domain-containing protein			protein-coding			WKL20475.1	DUF721 domain-containing protein	174	QYR00_01430
CP129667.1	301917	302597	1	plus	DsbA family protein			protein-coding			WKL20476.1	DsbA family protein	226	QYR00_01435
CP129667.1	302682	306149	1	plus	chromosome segregation SMC family protein			protein-coding			WKL20477.1	chromosome segregation SMC family protein	1155	QYR00_01440
CP129667.1	306596	307573	1	minus	VOC family protein			protein-coding			WKL20478.1	VOC family protein	325	QYR00_01445
CP129667.1	307802	310528	1	plus	pyruvate, phosphate dikinase	ppdK		protein-coding			WKL20479.1	pyruvate, phosphate dikinase	908	QYR00_01450
CP129667.1	310506	310778	1	minus	hypothetical protein			protein-coding			WKL20480.1	hypothetical protein	90	QYR00_01455
CP129667.1	310933	312297	1	minus	dicarboxylate/amino acid:cation symporter			protein-coding			WKL20481.1	dicarboxylate/amino acid:cation symporter	454	QYR00_01460
CP129667.1	312819	313739	1	plus	DUF1499 domain-containing protein			protein-coding			WKL20482.1	DUF1499 domain-containing protein	306	QYR00_01465
CP129667.1	314008	314916	1	minus	MBL fold metallo-hydrolase			protein-coding			WKL20483.1	MBL fold metallo-hydrolase	302	QYR00_01470
CP129667.1	315119	315193	1	plus	tRNA-Gln			tRNA						QYR00_01475
CP129667.1	315537	315914	1	plus	hypothetical protein			protein-coding			WKL20484.1	hypothetical protein	125	QYR00_01480
CP129667.1	316083	317816	1	minus	malate dehydrogenase (quinone)	mqo		protein-coding			WKL20485.1	malate dehydrogenase (quinone)	577	QYR00_01485
CP129667.1	318205	318627	1	minus	hypothetical protein			protein-coding			WKL20486.1	hypothetical protein	140	QYR00_01490
CP129667.1	318892	318968	1	plus	tRNA-Pro			tRNA						QYR00_01495
CP129667.1	319211	319432	1	minus	hypothetical protein			protein-coding			WKL20487.1	hypothetical protein	73	QYR00_01500
CP129667.1	319659	319841	1	plus	hypothetical protein			protein-coding			WKL20488.1	hypothetical protein	60	QYR00_01505
CP129667.1	319921	321405	1	minus	sulfate adenylyltransferase subunit CysN	cysN		protein-coding			WKL20489.1	sulfate adenylyltransferase subunit CysN	494	QYR00_01510
CP129667.1	321405	322358	1	minus	sulfate adenylyltransferase subunit CysD	cysD		protein-coding			WKL20490.1	sulfate adenylyltransferase subunit CysD	317	QYR00_01515
CP129667.1	322387	323169	1	minus	phosphoadenylyl-sulfate reductase			protein-coding			WKL20491.1	phosphoadenylyl-sulfate reductase	260	QYR00_01520
CP129667.1	323585	323902	1	plus	hypothetical protein			protein-coding			WKL20492.1	hypothetical protein	105	QYR00_01525
CP129667.1	324151	324591	1	plus	Rrf2 family transcriptional regulator			protein-coding			WKL20493.1	Rrf2 family transcriptional regulator	146	QYR00_01530
CP129667.1	325089	326114	1	plus	sulfate ABC transporter substrate-binding protein			protein-coding			WKL20494.1	sulfate ABC transporter substrate-binding protein	341	QYR00_01535
CP129667.1	326311	327168	1	plus	sulfate ABC transporter permease subunit CysT	cysT		protein-coding			WKL20495.1	sulfate ABC transporter permease subunit CysT	285	QYR00_01540
CP129667.1	327161	328030	1	plus	sulfate ABC transporter permease subunit CysW	cysW		protein-coding			WKL20496.1	sulfate ABC transporter permease subunit CysW	289	QYR00_01545
CP129667.1	328042	329079	1	plus	sulfate/molybdate ABC transporter ATP-binding protein			protein-coding			WKL20497.1	sulfate/molybdate ABC transporter ATP-binding protein	345	QYR00_01550
CP129667.1	329486	329851	1	minus	helix-turn-helix domain-containing protein			protein-coding			WKL20498.1	helix-turn-helix domain-containing protein	121	QYR00_01555
CP129667.1	329848	330129	1	minus	DUF6516 family protein			protein-coding			WKL21702.1	DUF6516 family protein	93	QYR00_01560
CP129667.1	330194	331207	1	minus	NAD(P)H-quinone oxidoreductase			protein-coding			WKL20499.1	NAD(P)H-quinone oxidoreductase	337	QYR00_01565
CP129667.1	331296	333098	1	minus	EAL domain-containing protein			protein-coding			WKL20500.1	EAL domain-containing protein	600	QYR00_01570
